~product_sku~;~product_parent_sku~;~product_name~;~Price~;~category_path~;~product_s_desc~;~product_desc~;~product_full_image~;~product_thumb_image~;~product_availability~;~product_currency~;~product_discount~;~product_publish~;~product_special~
~AI1308~;;~Квадратный придиванный стол TRAY SOFA~;~8294.00~;~Обеденные столы/Calligaris~;~Практичный квадратный придиванный стол со столешницей из PVC.<br />Ширина: 410мм Глубина: 410мм, Высота: 550мм<br />Материал: металл/пластик<br />~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_calligaris.php'; if (file_exists($file)) include($file); ?>{/source}<br /><p>Практичный квадратный придиванный стол. Благодаря ножкам на полозьях вы можете расположить его над диваном и получить дополнительную поверхность для своих нужд. </p><p>Столешница выполнена в блестящем цветном пластике PVC - гигиеничном материале, отличающемся высокой прочностью и химической стойкостью к бытовым загрязнениям и растворителям.</p> <p>Стол имеет скруглённые углы и приподнятые края для защиты от пролившейся жидкости.</p>~;~_________________502165a06d6f4.jpg~;~resized/_________________502165a069dbd_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~AI1309~;;~Журнальный столик ISLANDS~;~11058.00~;~Обеденные столы/Calligaris~;~Компактный журнальный столик на одной ножке с треугольной столешницей.<br />Ширина: 400мм Глубина: 400мм, Высота: 420мм<br />Материал: пластик<br />~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_calligaris.php'; if (file_exists($file)) include($file); ?>{/source}<br /><p>Стол Islands - часть коллекции журнальных столов, имеющих различную высоту и размеры и созданных для совместного использования.</p><p>Треугольный топ и основание со скруглёнными углами являются отличительной чертой данной коллекции. Высота столов - 35, 42 или 55 см.</p>~;~_________________502167696f3ab.jpg~;~resized/_________________5021676969401_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~AI1310~;;~Журнальный столик STEWARD~;~25786.00~;~Обеденные столы/Calligaris~;~Стильный журнальный столик трапециевидной формы из гнутого стекла.<br />Ширина: 515мм Глубина: 400мм, Высота: 405мм<br />Материал: стекло<br /><strong>Различные размеры столика!</strong>~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_calligaris.php'; if (file_exists($file)) include($file); ?>{/source}<br /><p>Журнальный столик из изогнутого стекла для гостиной. </p><p>Благодаря трапециевидной форме смотрится современно и необычно. </p><p>Стол можно приобрести отдельно или в комбинации с более крупной моделью (58x40x45 см) для создания композиции.</p>~;~_________________50216a5d6132b.jpg~;~resized/_________________50216a5d5dcfc_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~AI1311~;;~Обеденный стол-консоль OPTION~;~35638.00~;~Обеденные столы/Calligaris~;~Стильная консоль, трансформирующаяся в обеденный стол.<br />Ширина: 1200мм Глубина: 800мм, Высота: 750мм<br />Материал: дерево/металл<br />~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_calligaris.php'; if (file_exists($file)) include($file); ?>{/source}<br /><p>Option - стильная консоль, которая легко может быть трансформирована в обеденный стол благодаря раскрывающейся деревянной столешнице.</p><p> Ножки поворачиваются на 45° для большей устойчивости стола в разложенном состоянии. Имеет необычный каркас с двумя металлическими ножками в форме латинской буквы "U".</p>~;~_________________50216e23bf2bd.jpg~;~resized/_________________50216e23bb6af_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~AI1312~;;~Деревянный обеденный стол BARON~;~52377.00~;~Обеденные столы/Calligaris~;~Полностью деревянный раскладной стол.<br />Ширина: 1300мм Глубина: 850мм, Высота: 750мм<br />Материал: дерево<br />~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_calligaris.php'; if (file_exists($file)) include($file); ?>{/source}{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_calligaris.php'; if (file_exists($file)) include($file); ?>{/source}<br /><p>Обеденный деревянный раскладной стол. Полностью сделан из дерева и расширяется до 190 см: идеальное решение для вашей столовой.</p>~;~_________________50216ff8b1c18.jpg~;~resized/_________________50216ff8ab8e2_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~AI1313~;;~Овальный деревянный обеденный стол ATELIER~;~54186.00~;~Обеденные столы/Calligaris~;~Овальный стол с массивной столешницей для большой гостиной. Расширяется благодаря центральной вставке до 2200 мм.<br />Ширина: 1700(2260)мм Глубина: 1000мм, Высота: 745мм<br />Материал: дерево<br />~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_calligaris.php'; if (file_exists($file)) include($file); ?>{/source}<br /><p>Деревянный стол идеальный для гостиных, может вместить до 6 человек и более. Может быть <strong>расширен до 226 см</strong> благодаря центральной вставке.</p>~;~_________________502171e0771b7.jpg~;~resized/_________________502171e07383f_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~AI1314~;;~Раздвижной обеденный стол ATELIER~;~57001.00~;~Обеденные столы/Calligaris~;~Овальный раздвижной стол с из натурального дерева на 4-6 персон<br />Ширина: 1300(1860)мм Глубина: 1300мм, Высота: 745мм<br />Материал: дерево<br />~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_calligaris.php'; if (file_exists($file)) include($file); ?>{/source}<br /><p>Стол Atelier - прекрасное решение для столовой или гостиной. В сложенном состоянии это круглый стол, за которым могут разместиться до 4 человек. </p><p>Но с помощью удобного механизма Aterlier превращается в овальный стол для 6 персон. Ножки и столешница стола выполнены в натуральном дереве и могут быть покрыты белым лаком или тонированы в цвет венге.</p>~;~_________________5024157eb6696.jpg~;~resized/_________________5024157eb2922_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~AI1315~;;~Раздвижной овальный обеденный стол REGENCY~;~67808.00~;~Обеденные столы/Calligaris~;~Роскошный деревянный стол для гостиной или столовой на 6-8 персон<br />Ширина: 1700(2260)мм Глубина: 1000мм, Высота: 745мм<br />Материал: дерево<br />~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_calligaris.php'; if (file_exists($file)) include($file); ?>{/source}<p>Роскошный деревянный стол для гостиной или столовой. Regency идеален для 6 человек, но с помощью удобного механизма и центральной вставки может быть трансформирован в стол на 8 персон. Деревянные ножки, имеющие изогнутую форму, перемещаются вместе со столом и остаются по углам, что гарантирует удобство размещения семьи или гостей.</p>~;~_________________50241714c08ec.jpg~;~resized/_________________50241714bcc34_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~AI1316~;;~Обеденный стол-трансформер MODERN~;~70623.00~;~Обеденные столы/Calligaris~;~Большой обеденный стол, выполненный из натурального дерева со строгими, лаконичными формами.<br />Ширина: 1600(2200)мм Глубина: 900мм, Высота: 750мм<br />Материал: дерево<br />~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_calligaris.php'; if (file_exists($file)) include($file); ?>{/source}<p>Полностью выполненный из дерева, стол Modern прекрасно подойдет для гостиной или столовой, и впишется в любой интерьер благодаря своим простым гладким линиям. За столом в разложенном состоянии могут разместиться до 10 человек; ножки при раздвижении остаются по краям стола.</p>~;~_________________502419010fb30.jpg~;~resized/_________________502419010be4c_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~AI1317~;;~Раскладной обеденный стол OMNIA WOOD~;~78917.00~;~Обеденные столы/Calligaris~;~Современный стол из натурального дерева с оригинальным механизмом раздвижения.<br />Ширина: 1600(2200)мм Глубина: 900мм, Высота: 750мм<br />Материал: дерево<br />~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_calligaris.php'; if (file_exists($file)) include($file); ?>{/source}<p>Стол OMNIA WOOD полностью выполнен из дерева и предназначен для гостиной. Стильный и современный, стол Omnia позволяет разместить неожиданных гостей с полным комфортом, благодаря запатентованному Calligaris механизму раздвижения.</p> <p>Система раздвижения заключается в вытягивании рамы стола и повороте скрытой вставки, которая встает рядом с основной столешницей. Несколько простых движений - и стол приобретает размер 2,2 м. Столешница стола приподнята над ножками на 10 мм для создания запоминающегося и привлекательного эффекта.</p>~;~_________________50241a713154d.jpg~;~resized/_________________50241a712d704_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~AI1318~;;~Деревянный консольный стол-трансформер MODERN X-TENSION~;~79621.00~;~Обеденные столы/Calligaris~;~Деревянный консольный стол, который может раздвигаться до 4-х различных размеров.<br />Ширина: 600(1900)мм Глубина: 1200мм, Высота: 750мм<br />Материал: дерево<br />~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_calligaris.php'; if (file_exists($file)) include($file); ?>{/source}<p>Деревянный консольный стол, который может раздвигаться до 4-х различных размеров. Одна из вставок, которая хранится внутри стола, имеет тот же цвет, что и рама, две другие вставки (которые можно хранить отдельно в специально прилагаемом чехле) окрашены в алюминиевый цвет. </p><p>Ножки перемещаются вместе со столом и остаются по углам столешницы даже при полном раздвижении (190 см), и позволяют с комфортом разместить до 10 человек.</p>~;~_________________50241beda7402.jpg~;~resized/_________________50241beda3875_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~AI1319~;;~Обеденный стол-трансформер CONVOY~;~87814.00~;~Обеденные столы/Calligaris~;~Обеденный стол, который может трансформироваться в 4 размера.<br />Ширина: 1300(2800)мм Глубина: 850мм, Высота: 735мм<br />Материал: металл/ламинат<br />~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_calligaris.php'; if (file_exists($file)) include($file); ?>{/source}<p>Уникальное решение для столовых, просторных гостиных и обеденных залов.</p><p>Благодаря трём вставкам, хранящимся под столешницей, ламинированный топ может иметь размеры 130, 180, 230 и 280 см. Металлические ножки перемещаются вместе со столешницей и остаются по углам стола, что позволяет усадить до 12 гостей с полным комфортом.</p>~;~_________________50241dad57b73.jpg~;~resized/_________________50241dad5433b_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~AI1320~;;~Обеденный стол-трансформер ORBITAL~;~206541.00~;~Обеденные столы/Calligaris~;~Обеденный стол от в стиле hi-tech от студии Pininfarina.<br />Ширина: 1650(2550)мм Глубина: 1050мм, Высота: 750мм<br />Материал: металл/стекло<br />~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_calligaris.php'; if (file_exists($file)) include($file); ?>{/source}<p>Дизайн Pininfarina соединился с изобретательностью Calligaris в этом шедевре формы и функциональности, который несомненно станет "фокусной точкой" вашего жилища, в то же время позволяя с комфортом разместить до 10 человек.</p><p>Orbital раскрывает возможности вашего пространства: достаточно простого жеста, и мягким круговым движением выдвигаются две стеклянные вставки.</p>~;~_________________502421b306445.jpg~;~resized/_________________502421b3027bf_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~AI1401~;;~Раскладной обеденный стол OSCAR/V (/L)~;~30312.00~;~Обеденные столы/Fenice~;~Красивый и функциональный стол, с помощью двух скрытых вставок раскладывающийся до 2,3 м.<br />Ширина: 1400(2300)мм Глубина: 900мм, Высота: 750мм<br />Материал: металл/стекло<br />~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_fenice.php'; if (file_exists($file)) include($file); ?>{/source}Красивый и функциональный стол, с помощью двух скрытых вставок раскладывающийся до 2,3 м. Роскошно смотрится модель, полностью выполненная в белом цвете. Идеальное решение для кухни и гостиной.~;~_________________4ed6225c69450.jpg~;~resized/_________________4ed6225c63455_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~AI1402~;;~Раздвижной обеденный стол CARPINO/V~;~63144.00~;~Обеденные столы/Fenice~;~Впечатляющий стол для гостиной или столовой, с массивными ножками и столешницей из закаленного стекла. <br />Ширина: 1600(2100)мм Глубина: 900мм, Высота: 750мм<br />Материал: металл/стекло<br />~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_fenice.php'; if (file_exists($file)) include($file); ?>{/source}Впечатляющий стол для гостиной или столовой, с массивными ножками и столешницей из закаленного стекла. За столом в разложенном состоянии могут с комфортом разместиться до 10 человек, ножки при раздвижении остаются по углам стола.~;~_________________4ed62612a0734.jpg~;~resized/_________________4ed626129c789_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~AI1403~;;~Обеденный стол ESTRO~;~52187.00~;~Обеденные столы/Fenice~;~Раскладной деревянный стол с оригинальным исполнением ножек на 10 человек.<br />Длина: 1460(2260)мм Ширина: 800мм Высота: 750мм<br />Материал: дерево<br />~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_fenice.php'; if (file_exists($file)) include($file); ?>{/source}<p>Раскладной деревянный стол с уникальным дизайном - массивные деревянные ножки словно повернуты вокруг своей оси. </p><p>В разложенном состоянии длина стола 2,26 м, за ним с комфортом разместятся до 10 человек; ножки при раздвижении остаются по краям стола.</p>~;~_________________503bc00675dcd.jpg~;~resized/_________________503bc00670a73_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~AI1404~;;~Овальный обеденный стол NOCCIOLO~;~69103.00~;~Обеденные столы/Fenice~;~Солидный круглый обеденный стол с массивной столешницей. Раскладывается до 160 см, рассчитан на 4-8 персон.<br />Длина: 1200(1600)мм Ширина: 1200мм Высота: 750мм<br />Материал: дерево<br />~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_fenice.php'; if (file_exists($file)) include($file); ?>{/source}<p>Солидный круглый обеденный стол с массивной столешницей. Выполняется в цвете венге или орех, раскладывается до 160 см. Стол рассчитан на 4-8 персон.</p>~;~_________________503bc17c7ada6.jpg~;~resized/_________________503bc17c75c52_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~AI1501~;;~Обеденный стол PABLO~;~58465.00~;~Обеденные столы/Prismea~;~Квадратный стеклянный стол благодаря уникальному механизму трансформации легко превращается в овальный стол длиной 1,6 м.<br />Ширина: 1000(1600)мм Глубина: 1000мм, Высота: 760мм<br />Материал: металл/стекло<br />~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_fenice.php'; if (file_exists($file)) include($file); ?>{/source}Квадратный стеклянный стол благодаря уникальному механизму трансформации легко превращается в овальный стол длиной 1,6 м. Мощный механизм виден во всех деталях и является главной особенностью стола. Столешница и база выполнены из закаленного стекла, колонна и механизм имеют хромированное покрытие.<br />~;~_________________4ed635cebe17a.jpg~;~resized/_________________4ed635ceba31b_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~AI1502~;;~Раздвижной обеденный стол DINO V~;~16996.00~;~Обеденные столы/Prismea~;~Компактный стол со стеклянной столешницей от популярного итальянского производителя.<br />Ширина: 1100(1500)мм Глубина: 700мм, Высота: 760мм<br />Материал: металл/стекло<br /><strong>Доступны различные варианты исполнения.</strong>~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_prismea.php'; if (file_exists($file)) include($file); ?>{/source}Компактный стол со стеклянной столешницей от популярного итальянского производителя. С помощью скрытой вставки из белого пластика стол раздвигается до 1,5 м.~;~_________________4ed62a1d55f2b.jpg~;~resized/_________________4ed62a1d51ebc_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~AI1503~;;~Раздвижной обеденный стол SASHA~;~27153.00~;~Обеденные столы/Prismea~;~Красивый раздвижной стеклянный стол для гостиной или большой кухни на 6-8 персон.<br />Ширина: 1600(2200)мм Глубина: 900мм, Высота: 760мм<br />Материал: металл/стекло/дерево <br/>~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_fenice.php'; if (file_exists($file)) include($file); ?>{/source}Красивый стеклянный стол для гостиной или большой кухни. Деревянные ножки делают модель более уютной. Раскладывается до 2,2 м. За столом комфортно разместятся 6-8 персон.~;~_________________4ed634298e012.jpg~;~resized/_________________4ed634298a3b4_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~AI1504~;;~Круглый обеденный стол ELIO~;~12997.00~;~Обеденные столы/Prismea~;~Круглый стол на 2-4 персоны с белой лакированной столешницей и хромированным основанием.<br />Длина: 1010мм Ширина: 1010мм Высота: 750мм<br />Материал: дерево<br />~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_prismea.php'; if (file_exists($file)) include($file); ?>{/source}<p>Круглый стол на 2-4 персоны с белой лакированной столешницей и хромированным основанием.</p>~;~_________________503bc6a7148f0.jpg~;~resized/_________________503bc6a70e51a_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~AI1505~;;~Раздвижной обеденный стол DINO P~;~16316.00~;~Обеденные столы/Prismea~;~Практичный стол от итальянского производителя.Столешница из белого пластика легко моется и чистится. С помощью скрытой вставки стол раздвигается до 1,5 м.<br />Длина: 1100(1500)мм Ширина: 700мм Высота: 760мм<br />Материал: металл/пластик<br />~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_prismea.php'; if (file_exists($file)) include($file); ?>{/source}<p>Идеальный кухонный стол от популярного итальянского производителя. </p><p>Столешница из белого пластика легко моется и чистится. С помощью скрытой вставки стол раздвигается до 1,5 м.</p>~;~_________________503bc889ac1c8.jpg~;~resized/_________________503bc889a7ef5_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~AI1506~;;~Обеденный консольный стол-трансформер NELSON~;~27153.00~;~Обеденные столы/Prismea~;~Уникальный консольный стол-трансформер, который может раздвигаться до 4-х различных размеров.<br />Длина: 450(2250)мм Ширина: 900мм Высота: 750мм<br />Материал: дерево~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_prismea.php'; if (file_exists($file)) include($file); ?>{/source}<p>Уникальный консольный стол, который может раздвигаться до 4-х различных размеров. </p><p>Ножки перемещаются вместе со столом и остаются по углам столешницы даже при полном раздвижении (2,25 м), и позволяют с комфортом разместить до 10 человек.</p>~;~_________________503bca3fa2c46.jpg~;~resized/_________________503bca3f99dbc_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~AMATI1000~;;~Тумба под телевизор  АМАТИ 1000~;~6300.00~;~Тумбы под телевизор/Асмис/Серия АМАТИ~;~Тумба под телевизор с <strong>диагональю 37'-42'</strong>.<br />Ширина: 1000мм Глубина: 400мм, Высота: 660мм<br />Материал: металл/стекло<br /><strong>Цвет ножек - под дерево или черный</strong>~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_asmis_amati.php'; if (file_exists($file)) include($file); ?>{/source}~;~_________________4eb557479e161.jpg~;~resized/_________________4eb5574793627_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~AMATI1000KR~;;~Тумба под телевизор  АМАТИ 1000 КР~;~6400.00~;~Тумбы под телевизор/Асмис/Серия АМАТИ~;~Тумба под телевизор с <strong>диагональю 37'-42'</strong>.<br />Ширина: 1000мм Глубина: 400мм, Высота: 660мм<br />Материал: металл/стекло<br /><strong>Цвет ножек - под дерево или черный</strong>~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_asmis_amati.php'; if (file_exists($file)) include($file); ?>{/source}~;~_________________4eb55be92e6e2.jpg~;~resized/_________________4eb55be923ad9_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~AMATI600~;;~Тумба под телевизор  АМАТИ 600~;~5400.00~;~Тумбы под телевизор/Асмис/Серия АМАТИ~;~Тумба под телевизор с <strong>диагональю 19'-29'</strong>.<br />Ширина: 600мм Глубина: 400мм, Высота: 660мм<br />Материал: металл/стекло<br /><strong>Цвет ножек - черный или под дерево</strong>~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_asmis_amati.php'; if (file_exists($file)) include($file); ?>{/source}~;~_________________4eb552222b9e2.jpg~;~resized/_________________4eb55222244f7_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~AMATI600KR~;;~Тумба под телевизор  АМАТИ 600 КР~;~5500.00~;~Тумбы под телевизор/Асмис/Серия АМАТИ~;~Тумба под телевизор с <strong>диагональю 19'-29'</strong>.<br />Ширина: 600мм Глубина: 400мм, Высота: 660мм<br />Материал: металл/стекло<br /><strong>Цвет ножек - черный или под дерево</strong>~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_asmis_amati.php'; if (file_exists($file)) include($file); ?>{/source}~;~_________________4eb558ec24c4d.jpg~;~resized/_________________4eb558ec1c6a0_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~AMATI800~;;~Тумба под телевизор  АМАТИ 800~;~5700.00~;~Тумбы под телевизор/Асмис/Серия АМАТИ~;~Тумба под телевизор с <strong>диагональю 20'-37'</strong>.<br />Ширина: 800мм Глубина: 400мм, Высота: 660мм<br />Материал: металл/стекло<br /><strong>Цвет ножек - черный или под дерево</strong>~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_asmis_amati.php'; if (file_exists($file)) include($file); ?>{/source}~;~_________________4eb5559f75dac.jpg~;~resized/_________________4eb5559f6a98e_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~AMATI800KR~;;~Тумба под телевизор  АМАТИ 800 КР~;~5800.00~;~Тумбы под телевизор/Асмис/Серия АМАТИ~;~Тумба под телевизор с <strong>диагональю 30'-37'</strong>.<br />Ширина: 800мм Глубина: 400мм, Высота: 660мм<br />Материал: металл/стекло<br /><strong>Цвет ножек - черный или под дерево</strong>~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_asmis_amati.php'; if (file_exists($file)) include($file); ?>{/source}~;~_________________4eb55a3d68acf.jpg~;~resized/_________________4eb55a3d5f5aa_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~ASMIS1000~;;~Тумба для телевизора АСМИС 1000~;~4950.00~;~Тумбы под телевизор/Асмис/Серия АСМИС~;~Недорогая элегантная тумба превосходно подходящая под плазменные панели и ЖК-телевизоры с <strong>диагональю 37'-42'.</strong>.<br />Ширина: 1000мм Глубина: 400мм, Высота: 660мм<br />Материал: металл/стекло<br />~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_asmis_asmis.php'; if (file_exists($file)) include($file); ?>{/source}Недорогая элегантная тумба превосходно подходящая под плазменные панели и ЖК-телевизоры.<br />Великолепный классический дизайн стоек необычайно красиво впишется в любой интерьер. Тщательно обработанные кромки стекла гарантируют безопасность Вам и Вашим детям~;~_________________4eb5483e1bce6.jpg~;~resized/_________________4eb5483e0f643_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~ASMIS1000KR~;;~Тумба для телевизора АСМИС 1000 КР~;~5050.00~;~Тумбы под телевизор/Асмис/Серия АСМИС~;~Недорогая элегантная тумба превосходно подходящая под плазменные панели и ЖК-телевизоры с <strong>диагональю 37'-42'</strong>.<br />Ширина: 1000мм Глубина: 400мм, Высота: 660мм<br />Материал: металл/стекло<br />~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_asmis_asmis.php'; if (file_exists($file)) include($file); ?>{/source}Недорогая элегантная тумба превосходно подходящая под плазменные панели и ЖК-телевизоры.<br />Великолепный классический дизайн стоек необычайно красиво впишется в любой интерьер. Тщательно обработанные кромки стекла гарантируют безопасность Вам и Вашим детям .~;~_________________4eb54dee53902.jpg~;~resized/_________________4eb54dee4e06e_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~ASMIS600~;;~Тумба для телевизора АСМИС 600~;~4000.00~;~Тумбы под телевизор/Асмис/Серия АСМИС~;~Недорогая элегантная тумба превосходно подходящая под плазменные панели и ЖК-телевизоры с <strong>диагональю 19'-29'</strong>.<br /> Ширина: 600мм Глубина: 360мм, Высота: 660мм<br />Материал: металл/стекло<br />~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_asmis_asmis.php'; if (file_exists($file)) include($file); ?>{/source}Недорогая элегантная тумба превосходно подходящая под плазменные панели и ЖК-телевизоры.<br /> Великолепный классический дизайн стоек необычайно красиво впишется в любой интерьер. Тщательно обработанные кромки стекла гарантируют безопасность Вам и Вашим детям .~;~_________________4eb54459292f5.jpg~;~resized/_________________4eb54459228d9_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~ASMIS600KR~;;~Тумба для телевизора АСМИС 600 КР~;~4100.00~;~Тумбы под телевизор/Асмис/Серия АСМИС~;~Недорогая элегантная тумба превосходно подходящая под плазменные панели и ЖК-телевизоры с <strong>диагональю 19'-29'</strong>.<br /> Ширина: 600мм Глубина: 360мм, Высота: 660мм<br />Материал: металл/стекло<br />~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_asmis_asmis.php'; if (file_exists($file)) include($file); ?>{/source}Недорогая элегантная тумба превосходно подходящая под плазменные панели и ЖК-телевизоры.<br /> Великолепный классический дизайн стоек необычайно красиво впишется в любой интерьер. Тщательно обработанные кромки стекла гарантируют безопасность Вам и Вашим детям .~;~_________________4eb54baae9886.jpg~;~resized/_________________4eb54baae2e19_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~ASMIS800~;;~Тумба для телевизора АСМИС 800~;~4500.00~;~Тумбы под телевизор/Асмис/Серия АСМИС~;~Недорогая элегантная тумба превосходно подходящая под плазменные панели и ЖК-телевизоры с <strong>диагональю 20'-37'</strong>.<br />Ширина: 800мм Глубина: 370мм, Высота: 660мм<br />Материал: металл/стекло<br />~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_asmis_asmis.php'; if (file_exists($file)) include($file); ?>{/source}Недорогая элегантная тумба превосходно подходящая под плазменные панели и ЖК-телевизоры.<br /> Великолепный классический дизайн стоек необычайно красиво впишется в любой интерьер. Тщательно обработанные кромки стекла гарантируют безопасность Вам и Вашим детям .~;~_________________4eb546e436db0.jpg~;~resized/_________________4eb546e42eeb0_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~ASMIS800KR~;;~Тумба для телевизора АСМИС 800 КР~;~4600.00~;~Тумбы под телевизор/Асмис/Серия АСМИС~;~Недорогая элегантная тумба превосходно подходящая под плазменные панели и ЖК-телевизоры с <strong>диагональю 20'-37'</strong>.<br />Ширина: 800мм Глубина: 370мм, Высота: 660мм<br />Материал: металл/стекло<br />~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_asmis_asmis.php'; if (file_exists($file)) include($file); ?>{/source}Недорогая элегантная тумба превосходно подходящая под плазменные панели и ЖК-телевизоры.<br />Великолепный классический дизайн стоек необычайно красиво впишется в любой интерьер. Тщательно обработанные кромки стекла гарантируют безопасность Вам и Вашим детям .~;~_________________4eb54ccaa5cfa.jpg~;~resized/_________________4eb54ccaa0e52_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~ASMIS850~;;~Тумба для телевизора АСМИС 850~;~5050.00~;~Тумбы под телевизор/Асмис/Серия АСМИС~;~Недорогая элегантная тумба превосходно подходящая под плазменные панели и ЖК-телевизоры с <strong>диагональю 29'-42'</strong>.<br /> Ширина: 850мм Глубина: 480мм, Высота: 660мм<br />Материал: металл/стекло<br />~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_asmis_asmis.php'; if (file_exists($file)) include($file); ?>{/source}Недорогая элегантная тумба превосходно подходящая под плазменные панели и ЖК-телевизоры.<br /> Великолепный классический дизайн стоек необычайно красиво впишется в любой интерьер. Тщательно обработанные кромки стекла гарантируют безопасность Вам и Вашим детям .~;~_________________4eb54eeb2ceda.jpg~;~resized/_________________4eb54eeaefc33_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
~ASMIS_ALMEON01~;;~Тумба для телевизора ALMEON-01~;~11250.00~;~Тумбы под телевизор/Асмис/Серия АНТАЛЛ~;~Тумба под телевизор с <strong>диагональю 50'-65'</strong>.<br />Ширина: 1200мм Глубина: 480мм, Высота: 550мм<br />Материал: металл/стекло<br />~;~{source 0}<?php  $file = JPATH_ROOT. '/media/vmart/hdr_asmis_antall.php'; if (file_exists($file)) include($file); ?>{/source}~;~_________________4eb97f0622762.jpg~;~resized/_________________4eb97f061d4b4_180x180.jpg~;;~RUB~;~0.00~;~Y~;~N~
